meituan_id,telephone,overlap,dianping_id,price,latitude,longitude,categoryName,categories,regionName,regions,name,branchName,problem
41899198,010-56017505,1,24754142,14,40.21966,116.23967,包子,包子,昌平镇,"昌平区,昌平镇",阿泰包子,新新公寓店,1
3307841,010-83226606,0,38111526,68,39.9354,116.38563,涮羊肉,涮羊肉,什刹海,"西城区,什刹海",头条涮肉,N/A,1
95498871,18311211278,1,66640419,83,40.034443,116.29335,海鲜,海鲜,上地,"海淀区,上地",虾巢音乐餐厅,N/A,1
73882523,010-64087797,1,25989371,127,39.940834,116.42426,韩国料理,"韩国料理,烧烤",北新桥/簋街,"东城区,东直门,北新桥/簋街",满餐德韩国传统烤肉,东直门簋街店,1
72528971,010-56109233,0.75,73607770,140,39.886158,116.17185,俄罗斯菜,俄罗斯菜,丰台区,丰台区,维兰西餐,N/A,1
295256,010-80461111,1,2780821,142,40.066925,116.547516,粤菜馆,粤菜馆,朝阳其它,"朝阳区,顺义区,朝阳其它,国展",山河汇酒家,欧陆广场店,1
41538920,010-59785658,1,20677440,70,39.916164,116.41178,湘菜,湘菜,王府井/东单,"东城区,王府井/东单",湘与香缘,王府井银泰In88店,1
103097817,010-85803289,1,67831459,70,39.907368,116.47244,火锅,"火锅,海鲜",大望路,"朝阳区,大望路",虾吃虾涮,建国路店,1
100526456,010-65211049,0.857142857143,68133289,83,39.919025,116.422775,日本料理,日本料理,朝阳门,"东城区,朝阳门",舞寿司,金宝街店,1
90810511,010-80888807,1,67317492,47,40.06837,116.421684,比萨,比萨,天通苑,"昌平区,天通苑",达牛美比萨,天通苑店,1
6768665,13911872998,1,26967081,42,40.132923,116.6982,其他中餐,中餐,顺义,"顺义区,顺义",铁锅柴鸡,N/A,1
41832186,13601069533,1,21356630,16,39.801506,116.47908,快餐简餐,快餐简餐,亦庄,"大兴区,亦庄",第1佳大鸡排,地铁亦庄桥店,1
41177201,010-80343156,1,21971568,30,39.760277,115.9626,其他中餐,中餐,燕山,"房山区,燕山",燕谷清真饭店,N/A,1
1529532,010-81528223,1,6081956,49,39.888046,116.6748,香锅,"香锅,山西菜",梨园,"通州区,梨园",小叶锅锅,格兰晴天店,1
94880094,010-67891819,1,24661001,68,39.785957,116.497086,家常菜,家常菜,亦庄,"大兴区,亦庄",亦海人家,荣京道店,1
82181107,13718790394,1,57208822,63,39.72818,116.34303,饺子,饺子,黄村,"大兴区,黄村",东北饺子王,黄村店,1
41948178,010-69083414,1,22935390,83,40.3702,116.85228,火锅,火锅,金地来,"密云镇,金地来",王婆大虾,N/A,1
4383083,13701105370,0.727272727273,19011085,30,39.76519,116.334816,快餐简餐,快餐简餐,黄村,"大兴区,黄村",杨裕兴面馆,绿地缤纷城店,1
40490903,010-80464358,1,45577216,32,40.06266,116.54713,快餐简餐,快餐简餐,国展,"顺义区,国展",赛百味,荣祥广场店,1
5328365,010-53368010,1,20779730,47,39.97151,116.43611,韩国料理,"韩国料理,小吃快餐",亮马桥/三元桥,"朝阳区,亮马桥/三元桥,芍药居",Oumuni韩式炸鸡店,太阳宫爱琴海店,1
96305720,13801220736,1,66108778,15,40.06374,116.57494,小吃快餐,小吃快餐,首都机场,"朝阳区,顺义区,首都机场",鱿侠客愤怒大鱿鱼,小王辛庄店,1
50740839,18511402990,1,26914268,24,39.94479,116.350426,麻辣烫,麻辣烫,北下关,"海淀区,北下关",张亮麻辣烫,钻河店,1
5524258,010-60748983,1,13657899,55,40.213047,116.27701,快餐简餐,快餐简餐,昌平镇,"昌平区,昌平镇",京食坊,N/A,1
366559,010-63738598,1,4509696,38,39.838528,116.28745,北京菜,北京菜,看丹桥,"丰台区,看丹桥",小过年,看丹桥店,1
5424293,010-57112009,1,9009324,41,40.461166,115.98865,烤鱼,烤鱼,延庆县其他,延庆县其他,川江人家巫山烤鱼,N/A,1
1662192,13581515486,1,17778486,24,39.93533,116.1131,冰淇淋,冰淇淋,门头沟区,门头沟区,dq冰淇淋,双峪环岛店,1
65424999,13681490345,1,48823193,58,39.75872,116.34199,东北菜,东北菜,黄村,"大兴区,黄村",大丰收铁锅居,N/A,1
6194368,010-57285705,1,14152414,26,39.89687,116.41789,甜品饮品,甜品饮品,崇文门,"东城区,崇文门",鲜芋仙,崇文门新世界店,1
2711027,010-65188857,0.5,8725524,74,39.906662,116.428406,烤鸭,"烤鸭,家常菜",建国门/北京站,"朝阳区,东城区,建外大街,建国门/北京站",金百万烤鸭店,恒基中心店,1
5298833,13241260568,1,18432558,19,39.950428,116.33228,面包甜点,面包甜点,魏公村,"海淀区,魏公村",多美味生日蛋糕,N/A,1
6578907,010-57408418,0.4,19349746,N/A,39.90466,116.40819,面包甜点,面包甜点,东四,"东城区,东四",王妃蛋糕,N/A,0
51666860,010-56214516,0.75,24093707,56,39.905025,116.6418,韩国料理,"韩国料理,火锅",通州北苑,"通州区,通州北苑",三清洞摩西年糕火锅,万达店,1
5520148,010-58407455,1,17814819,33,40.22436,116.22947,香锅,香锅,昌平镇,"昌平区,昌平镇",真巴适麻辣香锅,N/A,1
88280798,010-60191105,1,19642433,38,40.52182,116.17218,烧烤,烧烤,延庆县其他,延庆县其他,北京安顺农家餐厅,N/A,1
5282404,010-88929707,1,16983596,41,39.906693,116.1918,家常菜,家常菜,古城/八角,"石景山区,古城/八角",沁香缘家常菜,N/A,1
51679196,010-56015686,0.388888888889,23953488,91,39.96492,116.43568,烧烤,烧烤,太阳宫,"朝阳区,太阳宫",炙鼎关中特色烧烤+麻辣小龙虾,光熙门店,1
96603063,010-57426297,1,67292191,71,39.88323,116.311615,云南菜,云南菜,六里桥/丽泽桥,"丰台区,六里桥/丽泽桥",诗蜜娃底云南生态餐厅,N/A,1
2663176,010-56026777,0.727272727273,8017348,70,40.062164,116.57245,东北菜,东北菜,首都机场,"朝阳区,顺义区,首都机场",7号院老菜馆,顺义天竺店,1
341463,010-68416653,1,3907363,77,39.951874,116.316505,羊蝎子,羊蝎子,中关村,"海淀区,中关村,魏公村",西聚斋羊蝎子火锅,N/A,1
42828248,010-85185257,0.888888888889,23314862,161,39.90921,116.41416,日本料理,日本料理,王府井/东单,"东城区,王府井/东单",将太无二,东方广场店,1
295289,010-68313388,0,508753,233,39.936817,116.33224,自助餐,"自助餐,海鲜",紫竹桥,"西城区,海淀区,西直门/动物园,紫竹桥",紫金云顶海鲜自助旋转餐厅,旋转餐厅,1
42928779,010-57160707,1,24491592,45,40.39002,116.86278,徽菜,徽菜,行宫街,"密云镇,行宫街",老柒饭庄,N/A,1
4678626,010-88719998,1,18393726,163,39.92973,116.16223,日式烧烤/铁板烧,"日式烧烤/铁板烧,烧烤",苹果园,"石景山区,苹果园",炙香汇苑铁板烧自助,N/A,1
6179819,010-87555477,1,19814526,20,39.897892,116.42046,快餐简餐,快餐简餐,崇文门,"东城区,崇文门",鼎高高陕西美食,国瑞城店,1
68094,010-58103217,0.777777777778,3905680,85,39.803497,116.352036,面包甜点,面包甜点,西红门,"大兴区,西红门",十一时蛋糕,西红门店,1
2560326,010-60685245,1,9977544,46,40.315105,116.638306,新疆菜,新疆菜,商业街,"怀柔区,商业街",新疆艾买提餐厅,怀柔店,1
41013074,010-58405909,1,22123772,35,40.360928,116.66176,川菜/家常菜,川菜/家常菜,雁栖开发区,"怀柔区,雁栖开发区",大京禧,N/A,1
5110836,010-81172113,1,13894953,37,40.44436,116.10079,农家菜,农家菜,延庆县其他,延庆县其他,柳沟豆腐宴68号院,N/A,1
41014953,010-61620062,1,22320790,24,40.31381,116.63332,面包甜点,面包甜点,商业街,"怀柔区,商业街",好美滋,南小街店,1
61205970,010-61490004,0.6,33586912,71,40.12783,116.65167,自助餐,"自助餐,海鲜",顺义,"顺义区,顺义",海之旅海鲜烤肉自助,BHGMall店,1
266050,010-69522039,1,515600,58,39.901558,116.662384,北京菜,北京菜,新华大街,"通州区,新华大街",鑫巴蜀菜馆,车站路店,1
41374013,010-68375059,1,21787879,25,39.80879,116.16214,家常菜,家常菜,云岗,"丰台区,云岗",山西面食馆家常菜,N/A,1
4635588,010-65262575,1,20660946,31,39.91512,116.40886,麻辣烫,麻辣烫,王府井/东单,"东城区,王府井/东单",张亮麻辣烫,王府井店,1
93985340,010-56194567,1,65845918,57,40.1144,116.659355,东北菜,东北菜,石园,"顺义区,石园",人民公社大食堂,旗舰店,1
4917575,010-89722612,1,21061371,66,40.212986,116.21047,火锅,火锅,昌平镇,"昌平区,昌平镇",阿田大虾,昌平店,1
94272272,010-64060081,1,67065294,111,39.94093,116.4219,火锅,火锅,北新桥/簋街,"东城区,北新桥/簋街",小栈牛潮汕鲜牛肉火锅,N/A,1
51005919,010-57479602,1,24673190,29,40.11187,116.55553,西北菜,西北菜,后沙峪,"顺义区,后沙峪",秦乡滋味,N/A,1
95457995,15010373495,0.5,66135893,N/A,40.429085,116.56192,农家菜,农家菜,渤海镇/慕田峪长城,"怀柔区,渤海镇/慕田峪长城",城边栖居,慕田峪店,1
538268,010-62666788,1,2524246,104,39.992588,116.3392,小龙虾,小龙虾,五道口,"海淀区,五道口",麻小麻辣诱惑,五道口店,1
41781072,010-67225121,1,21009217,67,39.838097,116.39537,火锅,"火锅,川菜/家常菜",大红门,"丰台区,大红门",阿田大虾,大红门店,1
90402153,13911710702,1,66267739,14,39.94079,116.41703,甜品饮品,甜品饮品,北新桥/簋街,"东城区,北新桥/簋街",柠檬工坊,北新桥店,1
5786636,010-62880202,1,17194627,79,40.003384,116.249725,北京菜,北京菜,香山,"海淀区,香山",泉嘉居烤鸭店,香山店,1
318302,15101616618,0.333333333333,65820209,N/A,40.14499,117.10964,香锅,香锅,平谷区,平谷区,过桥米线香锅,N/A,1
310524,13520269993,1,3325495,68,40.17325,117.29941,农家菜,农家菜,平谷区,平谷区,读月山庄,N/A,1
40243697,13520231335,1,39717619,50,40.127712,116.406334,其他中餐,中餐,北七家,"昌平区,北七家",家和晟,N/A,1
2448538,010-59775863,0.636363636364,8008474,102,39.92192,116.439,泰国菜,泰国菜,朝外大街,"朝阳区,朝外大街",泰客餐厅,悠唐购物中心店,1
65118885,010-69180050,1,32395346,73,40.468876,115.99506,东北菜,东北菜,延庆县其他,延庆县其他,忆乡情灶台鱼,N/A,1
4358737,010-64087811,1,14740924,60,39.92819,116.40873,其他,美食,东四,"东城区,东四",牧场羊汤,N/A,1
5910644,18601911400,0.888888888889,19164707,N/A,40.066772,116.547775,面包甜点,面包甜点,国展,"顺义区,国展",Alicehandcake艾利兔,欧陆时尚店,1
2728147,13810783449,0.6,8915656,81,40.36224,116.65906,农家菜,农家菜,怀柔区,怀柔区,老杜灶台鱼,N/A,1
266564,010-82566044,1,562020,216,39.966476,116.29703,日式烧烤/铁板烧,"日式烧烤/铁板烧,日本料理,烧烤,日式自助",万柳,"海淀区,万柳",大渔铁板烧,万柳中路店,1
85474136,010-65258019,1,66915549,97,39.902878,116.40786,火锅,火锅,崇文门,"东城区,崇文门",老巷子牛肉火锅,N/A,1
2650805,010-64020310,1,6854133,113,39.942368,116.4031,印度菜,印度菜,南锣鼓巷/鼓楼东大街,"东城区,南锣鼓巷/鼓楼东大街",Santoor萨都里印度餐厅,N/A,1
83263167,13683351218,0.5,15995591,8,40.1261,116.65205,甜品饮品,甜品饮品,顺义,"顺义区,顺义",鲜果时间,新世界店,1
77725359,010-69458685,1,56535334,197,40.086784,116.53825,日本料理,日本料理,后沙峪,"顺义区,后沙峪",米粟米鳗亭,中粮祥云店,1
41214247,010-89037955,1,38128641,61,40.362225,116.83835,湘菜,湘菜,密云县其他,密云县其他,湘水楼饭店,N/A,1
262816,010-65245833,1,79292538,N/A,39.915283,116.409485,粤菜馆,粤菜馆,王府井/东单,"东城区,王府井/东单",顺峰,王府井店,1
6562360,010-67897276,0.705882352941,18136317,105,39.797028,116.4882,西餐,西餐,亦庄,"大兴区,亦庄",The Roots 香海西厨,天宝北街店,1
294075,010-59683322,1,515636,74,39.97709,116.316315,川菜/家常菜,川菜/家常菜,中关村,"海淀区,中关村",眉州东坡,中关村店,1
80197872,18511634230,0.125,66369027,56,39.89096,116.368256,北京菜,北京菜,广内大街,"西城区,广内大街",老北京肉饼宛,N/A,1
40079871,010-67859180,0.6875,19666026,139,39.810787,116.504265,烧烤,烧烤,亦庄,"大兴区,亦庄",無二炙坊炭火燒肉,亦庄文化园东路店,1
298991,010-80363930,0.625,2919100,55,39.810764,116.214645,西北菜,"西北菜,中餐",房山区,房山区,丰平轩食府,房山店,1
6848945,010-69015588,1,9005760,50,40.593727,116.78641,其他中餐,中餐,密云县其他,密云县其他,密仙居餐厅,N/A,1
369095,010-67859138,1,4531228,163,39.81057,116.50354,日本料理,日本料理,亦庄,"大兴区,亦庄",松子日本料理,亦庄店,1
41090425,010-88786678,1,21292920,76,39.932564,116.20162,川菜/家常菜,川菜/家常菜,苹果园,"石景山区,苹果园",聚德华天峨嵋酒家,石景山店,1
91447985,18210035441,0.2,93199151,N/A,39.949314,116.719955,咖啡厅,咖啡厅,宋庄,"通州区,宋庄",66艺术咖啡,N/A,1
1662526,010-61781229,1,5856395,51,40.17823,116.3883,家常菜,家常菜,小汤山,"昌平区,小汤山",武胜大酒楼,N/A,1
1659550,010-68623157,1,5583341,23,39.900555,116.21919,小吃快餐,"小吃快餐,粉面馆",鲁谷,"石景山区,鲁谷",即品快餐,鲁谷店,1
41687214,13011281918,1,22910780,57,39.93861,116.4171,川菜/家常菜,川菜/家常菜,东四,"东城区,东四",彭记铁锅肥肠,N/A,1
61452658,010-67686329,0,80549578,N/A,39.859673,116.41415,川菜/家常菜,川菜/家常菜,丰台区,丰台区,重庆小面家常菜,赵公口店,1
75951522,010-68300036,1,54943767,68,39.938587,116.33516,羊蝎子,羊蝎子,西直门/动物园,"西城区,西直门/动物园",京城第一羯,N/A,1
41998481,13811989534,1,23533035,83,40.22557,116.25074,烧烤,烧烤,昌平镇,"昌平区,昌平镇",石记炙子烤肉,N/A,1
40792900,010-82817559,1,21648478,57,40.030518,116.35559,比萨,比萨,清河,"海淀区,清河",好伦哥,清河店,1
103546096,010-57472873,1,67938982,72,39.992146,116.415375,烧烤,烧烤,亚运村,"朝阳区,亚运村",木屋烧烤,亚运村店,1
41244482,010-59404118,0.272727272727,24299282,100,39.920532,116.44989,面包甜点,面包甜点,朝外大街,"朝阳区,朝外大街",大宝贝榴莲蛋糕店,朝外店,0
87703820,13426076742,0.571428571429,48233933,20,39.729355,116.12299,其他中餐,中餐,良乡,"房山区,良乡",平泉羊汤,苏庄店,1
2564908,010-83068950-8000,1,10337887,105,39.812656,116.28409,烧烤,烧烤,花乡,"丰台区,花乡",公园158烤全羊,N/A,1
78084779,13581709489,1,56796494,29,40.212185,116.65585,快餐简餐,快餐简餐,马坡牛栏山,"顺义区,马坡牛栏山",老北京酱肉,N/A,1
6870327,010-64457074,1,19005760,66,39.94208,116.39132,粥店,粥店,什刹海,"西城区,什刹海",一潮一粥●潮汕砂锅粥,鼓楼店,1
76076496,010-88685312,0,69633980,43,39.904118,116.23946,小火锅,小火锅,鲁谷,"石景山区,鲁谷",火炎山小火锅,N/A,1
51991212,18600529356,1,24649536,25,39.777294,116.51926,家常菜,家常菜,大兴区,大兴区,吕师傅刀削面家常菜,N/A,1
41752537,010-53225811,1,61130817,97,39.858345,116.29943,其他中餐,中餐,丽泽桥/丰管路,"丰台区,丽泽桥/丰管路",君颐润华酒店,海棠花厅,1
1555162,010-67020867,1,2266465,108,39.90026,116.41171,素菜,素菜,前门,"东城区,西城区,前门",功德林素菜饭庄,前门东大街店,1
81943147,15010272162,0.571428571429,15959530,45,39.94851,116.410934,甜品饮品,甜品饮品,安定门,"东城区,安定门",御菓子,五道营店,1
4078779,010-69524218,1,9010970,40,39.90651,116.67595,北京菜,北京菜,武夷花园,"通州区,武夷花园",嘉铭餐厅,N/A,1
2480518,010-69971320,1,14168394,64,40.149975,117.1117,火锅,火锅,平谷区,平谷区,福成肥牛,金乡路店,1
79062756,010-56428063,0.625,46440683,138,39.868294,116.37573,川菜/家常菜,"川菜/家常菜,烧烤",右安门,"西城区,丰台区,右安门",辣家私厨,悦秀城店,1
61733956,13717627384,0,44219456,70,39.95247,116.12054,羊蝎子,羊蝎子,门头沟区,门头沟区,京城一锅,五里坨店,1
2729506,13601307121,1,8925070,26,40.054115,116.41231,麻辣烫,麻辣烫,天通苑,"昌平区,天通苑",麻辣光影麻辣烫,立水桥店,1
93099396,010-56017552,1,66423049,53,40.117165,116.423676,烤鱼,烤鱼,北七家,"昌平区,北七家",渝府人家川菜馆,N/A,1
2514853,010-52593516,0.4,92451749,38,39.89824,116.41995,火锅,火锅,崇文门,"东城区,崇文门",嗨番茄·番茄酸汤鱼,国瑞店,1
40176952,13693675049,0,66977548,N/A,39.882977,116.636536,面包甜点,面包甜点,果园,"通州区,果园",陌上微色,N/A,1
5891532,13167558756,1,21093329,71,39.8944,116.44652,面包甜点,面包甜点,广渠门,"东城区,广渠门",诺贝思蛋糕店,广渠门总店,0
5279301,010-83738537,1,19098103,96,39.865593,116.2469,湘菜,湘菜,青塔,"丰台区,青塔",江南公社,北京小屯店,1
68663292,010-56250568,1,45304879,15,39.91997,116.43281,其他,美食,朝阳门,"东城区,朝阳门",kao!烤肉饭,银河soho店,1
40980727,15101151821,1,21412725,N/A,40.446068,115.97472,甜品饮品,甜品饮品,延庆县其他,延庆县其他,米优可鲜奶吧,N/A,1
280450,010-62011188-1226,1,6138371,100,39.97715,116.371506,西餐,西餐,北太平庄,"海淀区,北太平庄",花园饭店西餐厅,N/A,1
96325561,13511038189,0.5,93207395,N/A,40.147793,116.28843,面包甜点,面包甜点,沙河,"昌平区,沙河",赏者蛋糕,N/A,1
40011075,18611044036,0.3,23614725,49,39.946945,116.71698,韩国料理,韩国料理,宋庄,"通州区,宋庄",一家亲,N/A,1
1046169,010-64655007,1,513379,58,39.96511,116.44409,自助餐,自助餐,左家庄,"朝阳区,左家庄",好伦哥,西坝河餐厅,1
94416455,13683069924,0,66890044,46,40.20195,117.218124,农家菜,农家菜,平谷区,平谷区,北京国芹餐厅,N/A,1
52488841,13681315679,1,23216365,32,40.34747,116.67513,火锅,火锅,雁栖开发区,"怀柔区,雁栖开发区",鸿记煌三汁焖锅,N/A,1
1529392,010-66532633,0.5,5394465,54,39.92752,116.37794,北京菜,北京菜,西四,"西城区,西四",老北京炸酱面大王,西什库大街店,1
365938,010-64035688,1,2967442,86,39.94262,116.39416,涮羊肉,涮羊肉,雍和宫/地坛,"东城区,西城区,什刹海,雍和宫/地坛",老北京涮肉,N/A,1
2574778,010-82429746,1,9085053,55,40.014954,116.34964,北京菜,北京菜,五道口,"海淀区,五道口",食平方,学清路店,1
61573954,010-67851123,1,42039186,110,39.801666,116.53288,涮羊肉,涮羊肉,亦庄,"大兴区,亦庄",东来顺饭庄,城乡世纪广场店,1
95926866,010-58438848,0.583333333333,65496565,80,40.04519,116.59468,重庆火锅,重庆火锅,首都机场,"朝阳区,顺义区,首都机场",饿狼传奇串串火锅,首都机场店,1
82536801,010-66089620,0.5,27428030,87,39.91221,116.379654,火锅,火锅,西单,"西城区,西单",饭局烤涮一体,N/A,1
42664288,18911431422,1,24897649,46,40.10191,116.28685,火锅,火锅,沙河,"昌平区,沙河",重庆鸡公煲,N/A,1
40210544,010-59447379,1,23082091,55,39.770905,116.33165,自助餐,"自助餐,火锅",西红门,"大兴区,黄村,西红门",半兽人中华小火锅回转料理,大兴店,1
1547917,010-89525887,1,2613214,89,39.914127,116.687744,韩国料理,"韩国料理,烧烤",武夷花园,"通州区,武夷花园",韩味宫烤肉,通胡大街店,1
83040348,010-63807777,1,59168972,183,39.8899,116.28875,鲁菜,鲁菜,北大地,"丰台区,北大地",百纳烟台山酒店餐厅,N/A,1
265919,010-69554425,0.428571428571,515220,65,39.906628,116.645805,比萨,比萨,新华大街,"通州区,新华大街",比格比萨,新华店,1
6859088,010-80546007,1,18104586,41,39.922974,116.639336,麻辣烫,麻辣烫,物资学院,"通州区,物资学院",张亮麻辣烫,物资学院店,1
41672423,13511027000,1,21587682,18,39.75688,116.16037,小吃快餐,"小吃快餐,甜品饮品",良乡,"房山区,良乡",弹丸滋地,绿地缤纷城店,1
60981533,010-81774722,1,32654897,51,40.106976,116.37225,火锅,火锅,北七家,"昌平区,北七家",玛喜达年糕料理,温都水城店,1
6505462,13699248774,1,17698932,58,40.0996,116.20796,自助餐,"自助餐,烧烤",海淀其它,"海淀区,颐和园,海淀其它",上庄水库锦绣农庄自助烧烤,N/A,1
40675151,18612643212,1,23096473,15,39.786663,116.32629,甜品饮品,甜品饮品,西红门,"大兴区,西红门",豆号BEAN HOUSE,荟聚西红门店,1
264279,010-88714328,1,511287,66,39.929653,116.15926,烤鸭,烤鸭,模式口,"石景山区,模式口",大鸭梨烤鸭店,金顶街店,1
83808947,13661007203,1,67673735,80,39.90476,116.64115,串串香,串串香,通州北苑,"通州区,通州北苑",灌县老妈砂锅串串,N/A,1
67818892,13910248599,0,32462641,45,40.08338,116.332504,火锅,火锅,回龙观,"昌平区,回龙观",阿三大虾●清真火锅,回龙观店,1
41278934,010-52594222,1,21587777,35,39.75674,116.16082,小吃快餐,小吃快餐,良乡,"房山区,良乡",U鼎冒菜,房山绿地店,1
1645984,010-66078200,1,3682987,82,39.911194,116.37477,烧烤,烧烤,西单,"西城区,西单",新石器烤肉,华威店,1
6571170,010-58441906,1,19270294,68,39.856934,116.30874,家常菜,家常菜,丽泽桥/丰管路,"丰台区,丽泽桥/丰管路",溢泽食府,N/A,1
6581655,18500533019,1,83493906,35,39.89537,116.69189,川菜/家常菜,川菜/家常菜,通州区,通州区,老家味道,N/A,1
98505808,010-56109065,1,65855044,64,39.92564,116.1956,湘菜,湘菜,苹果园,"石景山区,苹果园",湘风渡,N/A,1
99338818,010-61496802,1,57458879,46,40.107704,116.666084,麻辣烫,麻辣烫,顺义区,顺义区,杨国福麻辣烫,顺义石园美廉美店,1
532636,010-66086588,0,2344414,80,39.906315,116.38165,羊蝎子,羊蝎子,西单,"西城区,西单",京城第一蝎,西单店,1
4207799,010-61340753,0.555555555556,56805407,92,39.642982,115.59389,农家菜,农家菜,十渡镇,"房山区,十渡镇",十渡农家院自助烧烤,N/A,1
6420646,010-60218364,0.625,11556273,35,39.731327,116.33929,快餐简餐,快餐简餐,黄村,"大兴区,黄村",李先生加州牛肉面大王,北京大兴星城店,1
263950,010-63167536,1,510541,110,39.89747,116.37396,香锅,香锅,宣武门,"西城区,宣武门",李老爹香辣蟹,宣武门店,1
4128109,010-64033228,1,18109715,31,39.940964,116.402916,小吃快餐,"小吃快餐,粉面馆",南锣鼓巷/鼓楼东大街,"东城区,南锣鼓巷/鼓楼东大街",宝钞面馆,南锣店,1
360033,010-69441073,1,4220014,22,40.126175,116.652115,冰淇淋,冰淇淋,顺义,"顺义区,顺义",DQ冰淇淋,顺义店,1
6840453,010-56039330,1,17642311,65,39.93761,116.45454,面包甜点,面包甜点,三里屯,"朝阳区,三里屯",takecake烘焙工坊,三里屯店,1
6173544,010-89206531,0.6875,21807413,32,39.68771,116.32398,小吃快餐,"小吃快餐,粉面馆",黄村,"大兴区,黄村",东方宫中国兰州牛肉拉面,时代天阶店,1
317987,010-67826173,0,90115500,N/A,39.79624,116.48845,东北菜,东北菜,大兴区,大兴区,德顺楼饺子馆,N/A,1
92210061,18612950718,1,66261641,35,39.684673,116.32042,烧烤,烧烤,大兴区,大兴区,接地气龙虾大排档,N/A,1
40846062,010-56215557,1,21616826,97,39.919643,116.45464,面包甜点,"面包甜点,面包甜点",朝外大街,"朝阳区,朝外大街",MacDore 麦可多尔,N/A,1
4176204,010-81578699,1,19676020,79,39.8766,116.6651,烧烤,烧烤,梨园,"通州区,梨园",冰城串吧,通州梨园店,1
1644293,010-67139965,1,6265724,33,39.89806,116.41979,面包甜点,面包甜点,崇文门,"东城区,崇文门",树心旁,国瑞购物中心店,1
40021720,010-84167611,1,21035961,24,40.06107,116.58503,小吃快餐,"小吃快餐,中餐,粉面馆",首都机场,"朝阳区,顺义区,首都机场",东方宫牛肉拉面,天竺店,1
51000017,010-80485080,0.636363636364,20883673,197,40.088795,116.5376,法国菜,法国菜,后沙峪,"顺义区,后沙峪",O'Steak欧牛排法餐厅,祥云小镇店,1
94625814,13366265107,0.7,66581596,50,40.690838,117.1485,北京菜,北京菜,密云县其他,密云县其他,古北水镇望山阁农家院,N/A,1
98137016,010-53326189,0.363636363636,57281283,81,39.85223,116.3127,火锅,火锅,丰台区,丰台区,虾吃虾涮,Sunnytown店,1
5435702,010-85867520,0.6,13895626,79,39.915203,116.49438,家常菜,家常菜,四惠,"朝阳区,十里堡,四惠",八斗鸡私房菜,朝阳路店,1
41302991,010-56258628,1,21365023,70,39.959515,116.33461,云南菜,"云南菜,烧烤",北下关,"海淀区,北下关",腊罗巴云南菜,N/A,1
5130408,010-56018131,1,18225656,107,40.224194,116.2367,日本料理,日本料理,昌平镇,"昌平区,昌平镇",千只鹤手作り料理 居楽屋,昌平店,1
91228059,13522616072,0.357142857143,58008749,43,39.936478,116.128265,面包甜点,面包甜点,石景山区,石景山区,好利友蛋糕,门头沟石景山外送店,1
75536218,010-60274608,1,43928089,21,39.68543,116.32063,麻辣烫,麻辣烫,大兴区,大兴区,杨国福麻辣烫,龙湖时代店,1
41149306,13161386606,1,23501543,15,39.915413,116.18932,熟食,熟食,古城/八角,"石景山区,古城/八角",久久鸭,N/A,1
4851484,010-83291828,1,5635391,75,39.872948,116.23239,农家菜,农家菜,青塔,"丰台区,青塔",李家大院食府,李家大院食府,1
2389680,010-81716988,0.823529411765,6455109,60,40.081196,116.3377,烧烤,烧烤,回龙观,"昌平区,回龙观",阎宜军清炖带皮黑山羊碳烤羊腿,回龙观店,1
5514043,010-84486460,1,18134486,71,39.9563,116.445305,西北菜,西北菜,左家庄,"朝阳区,左家庄",六合顺,左家庄店,1
41146372,010-64087824,0.727272727273,23021863,128,39.947807,116.41571,日本料理,日本料理,雍和宫/地坛,"东城区,安定门,雍和宫/地坛",三友町焼き鳥満腹,一号店,1
86589,010-64786093,0.545454545455,4511672,76,40.00876,116.46234,火锅,火锅,望京,"朝阳区,望京",喇喇排骨火锅,海鲜大卖场店,1
6247717,010-57299985,1,18130795,74,39.86356,116.413666,羊蝎子,羊蝎子,沙子口,"东城区,沙子口",德云轩羊蝎子火锅,N/A,1
95906931,010-60440188,1,57524660,233,40.126453,116.67039,日式烧烤/铁板烧,"日式烧烤/铁板烧,烧烤",顺义,"顺义区,顺义",悦成创意铁板烧,N/A,1
96626191,010-51659889,1,66485439,92,39.821953,116.406235,火锅,"火锅,海鲜",大红门,"丰台区,大红门",彤顺德海鲜火锅,丰台店,1
2678026,010-84040350,1,8074359,34,39.937515,116.42554,粥店,粥店,东直门,"东城区,东直门",食立方,东直门南小街店,1
2745657,010-61418155,1,9021899,53,40.150894,116.83108,其他中餐,中餐,顺义区,顺义区,迎贤居酒楼,N/A,1
42320386,010-80822518,1,22974814,72,39.803535,116.57913,羊蝎子,羊蝎子,新华大街,"通州区,新华大街",亮健容天土锅羊蝎子,次渠店,1
83853211,13366156947,0.714285714286,65559698,63,39.91582,116.36504,粤菜馆,粤菜馆,复兴门,"西城区,复兴门",宏记广东客家菜,N/A,1
262436,010-84982288-7160,1,564962,254,39.990025,116.40545,自助餐,自助餐,亚运村,"朝阳区,亚运村",五洲皇冠亚洲咖啡园,N/A,1
332130,010-67074307,1,3671701,44,39.892334,116.40641,川菜/家常菜,川菜/家常菜,崇文门,"东城区,崇文门",前门金福德饺子城,N/A,1
6799848,15313160168,1,20816887,24,39.893066,116.45936,麻辣烫,麻辣烫,双井,"朝阳区,双井",张亮麻辣烫,优士阁店,1
